adsh,Risk Factors,Label 1,cik,name,sic,countryba,stprba,cityba,zipba,bas1,bas2,baph,countryma,stprma,cityma,zipma,mas1,mas2,countryinc,stprinc,ein,former,changed,afs,wksi,fye,form,period,fy,fp,filed,accepted,prevrpt,detail,instance,nciks,aciks,SIC Code,Office,Industry Title,filing_url
0001025378-23-000035,Our Board may modify our authorized shares of stock of any class or series and may create and issue a class or series of common stock or preferred stock without stockholder approval.,operational risk,1025378,W. P. CAREY INC.,6798.0,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,2124921100,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,US,MD,133912578.0,W P CAREY & CO LLC,20110722.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230210,2023-02-10 16:19:00.0,0,1,wpc-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
0001025378-23-000035,Certain provisions of Maryland law could inhibit changes in control.,legal and regulatory risk,1025378,W. P. CAREY INC.,6798.0,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,2124921100,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,US,MD,133912578.0,W P CAREY & CO LLC,20110722.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230210,2023-02-10 16:19:00.0,0,1,wpc-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
0001025378-23-000035,"Risks Related to REIT Structure While we believe that we are properly organized as a REIT in accordance with applicable law, we cannot guarantee that the Internal Revenue Service will find that we have qualified as a REIT.",tax risk,1025378,W. P. CAREY INC.,6798.0,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,2124921100,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,US,MD,133912578.0,W P CAREY & CO LLC,20110722.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230210,2023-02-10 16:19:00.0,0,1,wpc-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
0001025378-23-000035,"If we fail to remain qualified as a REIT, we would be subject to federal income tax at corporate income tax rates and would not be able to deduct distributions to stockholders when computing our taxable income.",tax risk,1025378,W. P. CAREY INC.,6798.0,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,2124921100,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,US,MD,133912578.0,W P CAREY & CO LLC,20110722.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230210,2023-02-10 16:19:00.0,0,1,wpc-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
0001025378-23-000035,"If we fail to make required distributions, we may be subject to federal corporate income tax.",tax risk,1025378,W. P. CAREY INC.,6798.0,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,2124921100,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,US,MD,133912578.0,W P CAREY & CO LLC,20110722.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230210,2023-02-10 16:19:00.0,0,1,wpc-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
0001025378-23-000035,"Because certain covenants in our debt instruments may limit our ability to make required REIT distributions, we could be subject to taxation.",tax risk,1025378,W. P. CAREY INC.,6798.0,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,2124921100,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,US,MD,133912578.0,W P CAREY & CO LLC,20110722.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230210,2023-02-10 16:19:00.0,0,1,wpc-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
0001025378-23-000035,"Because we are required to satisfy numerous requirements imposed upon REITs, we may be required to borrow funds, sell assets, or raise equity on terms that are not favorable to us.",tax risk,1025378,W. P. CAREY INC.,6798.0,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,2124921100,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,US,MD,133912578.0,W P CAREY & CO LLC,20110722.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230210,2023-02-10 16:19:00.0,0,1,wpc-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
0001025378-23-000035,"Because the REIT rules require us to satisfy certain rules?on an ongoing basis, our flexibility or ability to pursue otherwise attractive opportunities may be limited.",tax risk,1025378,W. P. CAREY INC.,6798.0,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,2124921100,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,US,MD,133912578.0,W P CAREY & CO LLC,20110722.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230210,2023-02-10 16:19:00.0,0,1,wpc-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
0001025378-23-000035,"Because the REIT provisions of the Internal Revenue Code limit our ability to hedge effectively, the cost of our hedging may increase and we may incur tax liabilities.",tax risk,1025378,W. P. CAREY INC.,6798.0,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,2124921100,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,US,MD,133912578.0,W P CAREY & CO LLC,20110722.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230210,2023-02-10 16:19:00.0,0,1,wpc-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
0001025378-23-000035,"We use TRSs, which may cause us to fail to qualify as a REIT.",tax risk,1025378,W. P. CAREY INC.,6798.0,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,2124921100,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,US,MD,133912578.0,W P CAREY & CO LLC,20110722.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230210,2023-02-10 16:19:00.0,0,1,wpc-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
0001025378-23-000035,"Because the REIT rules?limit our ability to receive distributions from TRSs, our ability to fund distribution payments using cash generated through our TRSs may be limited.",tax risk,1025378,W. P. CAREY INC.,6798.0,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,2124921100,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,US,MD,133912578.0,W P CAREY & CO LLC,20110722.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230210,2023-02-10 16:19:00.0,0,1,wpc-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
0001025378-23-000035,Transactions with our TRSs could cause us to be subject to a 100% penalty tax on certain income or deductions if those transactions are not conducted on an arm's-length basis.,tax risk,1025378,W. P. CAREY INC.,6798.0,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,2124921100,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,US,MD,133912578.0,W P CAREY & CO LLC,20110722.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230210,2023-02-10 16:19:00.0,0,1,wpc-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
0001025378-23-000035,"Because distributions payable by REITs generally do not qualify for reduced tax rates, the value of our common stock could be adversely affected.",tax risk,1025378,W. P. CAREY INC.,6798.0,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,2124921100,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,US,MD,133912578.0,W P CAREY & CO LLC,20110722.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230210,2023-02-10 16:19:00.0,0,1,wpc-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
0001025378-23-000035,"Even if we continue to qualify as a REIT, certain of our business activities will be subject to corporate level income tax and foreign taxes, which will continue to reduce our cash flows, and we will have potential deferred and contingent tax liabilities.",tax risk,1025378,W. P. CAREY INC.,6798.0,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,2124921100,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,US,MD,133912578.0,W P CAREY & CO LLC,20110722.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230210,2023-02-10 16:19:00.0,0,1,wpc-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
0001025378-23-000035,"Because dividends received by foreign stockholders are generally taxable, we may be required to withhold a portion of our distributions to such persons.",operational risk,1025378,W. P. CAREY INC.,6798.0,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,2124921100,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,US,MD,133912578.0,W P CAREY & CO LLC,20110722.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230210,2023-02-10 16:19:00.0,0,1,wpc-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
0001025378-23-000035,"The ability of our Board to revoke our REIT election, without stockholder approval, may cause adverse consequences for our stockholders.",tax risk,1025378,W. P. CAREY INC.,6798.0,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,2124921100,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,US,MD,133912578.0,W P CAREY & CO LLC,20110722.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230210,2023-02-10 16:19:00.0,0,1,wpc-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
0001025378-23-000035,"Federal and state income tax laws governing REITs and related interpretations may change at any time, and any such legislative or other actions affecting REITs could have a negative effect on us and our stockholders.",legal and regulatory risk,1025378,W. P. CAREY INC.,6798.0,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,2124921100,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,US,MD,133912578.0,W P CAREY & CO LLC,20110722.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230210,2023-02-10 16:19:00.0,0,1,wpc-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
0001025378-23-000035,"Risks Related to Our Overall Business We are subject to the volatility of the capital markets, which may impact our ability to deploy capital.",market risk,1025378,W. P. CAREY INC.,6798.0,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,2124921100,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,US,MD,133912578.0,W P CAREY & CO LLC,20110722.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230210,2023-02-10 16:19:00.0,0,1,wpc-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
0001025378-23-000035,Future issuances of debt and equity securities may negatively affect the market price of our common stock.,market risk,1025378,W. P. CAREY INC.,6798.0,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,2124921100,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,US,MD,133912578.0,W P CAREY & CO LLC,20110722.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230210,2023-02-10 16:19:00.0,0,1,wpc-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
0001025378-23-000035,There can be no assurance that we will be able to maintain cash dividends.,operational risk,1025378,W. P. CAREY INC.,6798.0,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,2124921100,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,US,MD,133912578.0,W P CAREY & CO LLC,20110722.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230210,2023-02-10 16:19:00.0,0,1,wpc-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
0001025378-23-000035,"Our accounting policies and methods are fundamental to how we record and report our financial position and results of operations, and they require management to make estimates, judgments, and assumptions about matters that are inherently uncertain.",other risk,1025378,W. P. CAREY INC.,6798.0,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,2124921100,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,US,MD,133912578.0,W P CAREY & CO LLC,20110722.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230210,2023-02-10 16:19:00.0,0,1,wpc-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
0001025378-23-000035,We may make investments in asset classes or countries outside of our core investment strategy which may be perceived as complicating our strategy relative to our peers.,strategy risk,1025378,W. P. CAREY INC.,6798.0,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,2124921100,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,US,MD,133912578.0,W P CAREY & CO LLC,20110722.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230210,2023-02-10 16:19:00.0,0,1,wpc-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
0001025378-23-000035,"Failure to hedge effectively against interest rate changes and foreign exchange rate changes may have a material adverse effect on our business, financial condition and results of operations.",strategy risk,1025378,W. P. CAREY INC.,6798.0,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,2124921100,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,US,MD,133912578.0,W P CAREY & CO LLC,20110722.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230210,2023-02-10 16:19:00.0,0,1,wpc-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
0001025378-23-000035,"Our future success depends on the successful recruitment and retention of personnel, including our executives.",operational risk,1025378,W. P. CAREY INC.,6798.0,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,2124921100,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,US,MD,133912578.0,W P CAREY & CO LLC,20110722.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230210,2023-02-10 16:19:00.0,0,1,wpc-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
0001025378-23-000035,"The occurrence of cyber incidents, or a deficiency in our cyber security, could negatively impact our business by causing a disruption to our operations, a compromise or corruption of our confidential information, and/or damage to our business relationships, all of which could negatively impact our financial results.",operational risk,1025378,W. P. CAREY INC.,6798.0,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,2124921100,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,US,MD,133912578.0,W P CAREY & CO LLC,20110722.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230210,2023-02-10 16:19:00.0,0,1,wpc-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
0001025378-23-000035,Our business may continue to be adversely affected by the ongoing COVID-19 pandemic.,operational risk,1025378,W. P. CAREY INC.,6798.0,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,2124921100,US,NY,NEW YORK,10001,"ONE MANHATTAN WEST, 395 9TH AVENUE",58TH FLOOR,US,MD,133912578.0,W P CAREY & CO LLC,20110722.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230210,2023-02-10 16:19:00.0,0,1,wpc-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1025378/000102537823000035/0001025378-23-000035.txt
0001051470-23-000041,Risks Relating to Our Business and Industry,business risk,1051470,CROWN CASTLE INC.,6798.0,US,TX,HOUSTON,77024,8020 KATY FREEWAY,,7135703000,US,TX,HOUSTON,77024,8020 KATY FREEWAY,,US,DE,760470458.0,CROWN CASTLE INTERNATIONAL CORP,19971215.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230224,2023-02-24 16:09:00.0,0,1,cci-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1051470/000105147023000041/0001051470-23-000041.txt
0001051470-23-000041,"Our business depends on the demand for our communications infrastructure (including towers, small cells and fiber), driven primarily by demand for data, and we may be adversely affected by any slowdown in such demand.",business risk,1051470,CROWN CASTLE INC.,6798.0,US,TX,HOUSTON,77024,8020 KATY FREEWAY,,7135703000,US,TX,HOUSTON,77024,8020 KATY FREEWAY,,US,DE,760470458.0,CROWN CASTLE INTERNATIONAL CORP,19971215.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230224,2023-02-24 16:09:00.0,0,1,cci-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1051470/000105147023000041/0001051470-23-000041.txt
0001051470-23-000041,"Additionally, a reduction in the amount or change in the mix of network investment by our tenants may materially and adversely affect our business (including reducing demand for our communications infrastructure or services).",business risk,1051470,CROWN CASTLE INC.,6798.0,US,TX,HOUSTON,77024,8020 KATY FREEWAY,,7135703000,US,TX,HOUSTON,77024,8020 KATY FREEWAY,,US,DE,760470458.0,CROWN CASTLE INTERNATIONAL CORP,19971215.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230224,2023-02-24 16:09:00.0,0,1,cci-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1051470/000105147023000041/0001051470-23-000041.txt
0001051470-23-000041,"A substantial portion of our revenues is derived from a small number of tenants, and the loss, consolidation or financial instability of any of such tenants may materially decrease revenues, reduce demand for our communications infrastructure and services and impact our dividend per share growth.",business risk,1051470,CROWN CASTLE INC.,6798.0,US,TX,HOUSTON,77024,8020 KATY FREEWAY,,7135703000,US,TX,HOUSTON,77024,8020 KATY FREEWAY,,US,DE,760470458.0,CROWN CASTLE INTERNATIONAL CORP,19971215.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230224,2023-02-24 16:09:00.0,0,1,cci-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1051470/000105147023000041/0001051470-23-000041.txt
0001051470-23-000041,"The expansion or development of our business, including through acquisitions, increased product offerings or other strategic growth opportunities, may cause disruptions in our business, which may have an adverse effect on our business, operations or financial results.",strategy risk,1051470,CROWN CASTLE INC.,6798.0,US,TX,HOUSTON,77024,8020 KATY FREEWAY,,7135703000,US,TX,HOUSTON,77024,8020 KATY FREEWAY,,US,DE,760470458.0,CROWN CASTLE INTERNATIONAL CORP,19971215.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230224,2023-02-24 16:09:00.0,0,1,cci-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1051470/000105147023000041/0001051470-23-000041.txt
0001051470-23-000041,"Our Fiber segment has expanded rapidly, and the Fiber business model contains certain differences from our Towers business model, resulting in different operational risks.",business risk,1051470,CROWN CASTLE INC.,6798.0,US,TX,HOUSTON,77024,8020 KATY FREEWAY,,7135703000,US,TX,HOUSTON,77024,8020 KATY FREEWAY,,US,DE,760470458.0,CROWN CASTLE INTERNATIONAL CORP,19971215.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230224,2023-02-24 16:09:00.0,0,1,cci-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1051470/000105147023000041/0001051470-23-000041.txt
0001051470-23-000041,"If we do not successfully operate our Fiber business model or identify or manage the related operational risks, such operations may produce results that are lower than anticipated.",business risk,1051470,CROWN CASTLE INC.,6798.0,US,TX,HOUSTON,77024,8020 KATY FREEWAY,,7135703000,US,TX,HOUSTON,77024,8020 KATY FREEWAY,,US,DE,760470458.0,CROWN CASTLE INTERNATIONAL CORP,19971215.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230224,2023-02-24 16:09:00.0,0,1,cci-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1051470/000105147023000041/0001051470-23-000041.txt
0001051470-23-000041,"Failure to timely, efficiently and safely execute on our construction projects could adversely affect our business.",operational risk,1051470,CROWN CASTLE INC.,6798.0,US,TX,HOUSTON,77024,8020 KATY FREEWAY,,7135703000,US,TX,HOUSTON,77024,8020 KATY FREEWAY,,US,DE,760470458.0,CROWN CASTLE INTERNATIONAL CORP,19971215.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230224,2023-02-24 16:09:00.0,0,1,cci-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1051470/000105147023000041/0001051470-23-000041.txt
0001051470-23-000041,New technologies may reduce demand for our communications infrastructure or negatively impact our revenues.,operational risk,1051470,CROWN CASTLE INC.,6798.0,US,TX,HOUSTON,77024,8020 KATY FREEWAY,,7135703000,US,TX,HOUSTON,77024,8020 KATY FREEWAY,,US,DE,760470458.0,CROWN CASTLE INTERNATIONAL CORP,19971215.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230224,2023-02-24 16:09:00.0,0,1,cci-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1051470/000105147023000041/0001051470-23-000041.txt
0001051470-23-000041,"If we fail to retain rights to our communications infrastructure, including the rights to land under our towers and the right-of-way and other agreements related to our small cells and fiber, our business may be adversely affected.",operational risk,1051470,CROWN CASTLE INC.,6798.0,US,TX,HOUSTON,77024,8020 KATY FREEWAY,,7135703000,US,TX,HOUSTON,77024,8020 KATY FREEWAY,,US,DE,760470458.0,CROWN CASTLE INTERNATIONAL CORP,19971215.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230224,2023-02-24 16:09:00.0,0,1,cci-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1051470/000105147023000041/0001051470-23-000041.txt
0001051470-23-000041,"Our services business has historically experienced significant volatility in demand, which reduces the predictability of our results.",market risk,1051470,CROWN CASTLE INC.,6798.0,US,TX,HOUSTON,77024,8020 KATY FREEWAY,,7135703000,US,TX,HOUSTON,77024,8020 KATY FREEWAY,,US,DE,760470458.0,CROWN CASTLE INTERNATIONAL CORP,19971215.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230224,2023-02-24 16:09:00.0,0,1,cci-20221231_htm.xml,1,,6798,Office of Real Estate & Construction,REAL ESTATE INVESTMENT TRUSTS,https://www.sec.gov/Archives/edgar/data/1051470/000105147023000041/0001051470-23-000041.txt
